"Hash","GroupCount","RelativePath","SizeKB"
"D48D93261408B5806A75796E93474F8936BCF188B52AECB6816436DB7D65E486","5","_non-using\week4\dataset_3class\images\train\case_430.png","2693.08"
"D48D93261408B5806A75796E93474F8936BCF188B52AECB6816436DB7D65E486","5","_non-using\week4\inference_full_500\_temp_images\case_430.png","2693.08"
"860C3631F42CD4392581191EA9CC736C398C52331E0AACD197B7D6949276D924","5","data\500 cases with annotation\case 431\case_431.png","2619.74"
"860C3631F42CD4392581191EA9CC736C398C52331E0AACD197B7D6949276D924","5","_non-using\week1\dataset\images\train\case_431.png","2619.74"
"860C3631F42CD4392581191EA9CC736C398C52331E0AACD197B7D6949276D924","5","_non-using\week1\dataset_v2\images\train\case_431.png","2619.74"
"860C3631F42CD4392581191EA9CC736C398C52331E0AACD197B7D6949276D924","5","_non-using\week4\dataset_3class\images\train\case_431.png","2619.74"
"860C3631F42CD4392581191EA9CC736C398C52331E0AACD197B7D6949276D924","5","_non-using\week4\inference_full_500\_temp_images\case_431.png","2619.74"
"A8347F980E43EF4824C360AC92BDFD567CB1F866966AA1F3FF636593E3029091","5","data\500 cases with annotation\case 432\case_432.png","2753.19"
"A8347F980E43EF4824C360AC92BDFD567CB1F866966AA1F3FF636593E3029091","5","_non-using\week1\dataset\images\train\case_432.png","2753.19"
"A8347F980E43EF4824C360AC92BDFD567CB1F866966AA1F3FF636593E3029091","5","_non-using\week1\dataset_v2\images\train\case_432.png","2753.19"
"A8347F980E43EF4824C360AC92BDFD567CB1F866966AA1F3FF636593E3029091","5","_non-using\week4\dataset_3class\images\train\case_432.png","2753.19"
"A8347F980E43EF4824C360AC92BDFD567CB1F866966AA1F3FF636593E3029091","5","_non-using\week4\inference_full_500\_temp_images\case_432.png","2753.19"
"CC449CB2C9ED9E7979E2F90247058998FBDBAAE086D6FD7BFE6FD5A424504562","5","data\500 cases with annotation\case 433\case_433.png","2258.31"
"CC449CB2C9ED9E7979E2F90247058998FBDBAAE086D6FD7BFE6FD5A424504562","5","_non-using\week1\dataset\images\train\case_433.png","2258.31"
"CC449CB2C9ED9E7979E2F90247058998FBDBAAE086D6FD7BFE6FD5A424504562","5","_non-using\week1\dataset_v2\images\train\case_433.png","2258.31"
"CC449CB2C9ED9E7979E2F90247058998FBDBAAE086D6FD7BFE6FD5A424504562","5","_non-using\week4\dataset_3class\images\train\case_433.png","2258.31"
"CC449CB2C9ED9E7979E2F90247058998FBDBAAE086D6FD7BFE6FD5A424504562","5","_non-using\week4\inference_full_500\_temp_images\case_433.png","2258.31"
"D863E78A24162976D6689DE1D4DC31CC9FCE19E8A91AE464F4E703539321CC8E","5","data\500 cases with annotation\case 434\case_434.png","2635.89"
"D863E78A24162976D6689DE1D4DC31CC9FCE19E8A91AE464F4E703539321CC8E","5","_non-using\week1\dataset\images\train\case_434.png","2635.89"
"D863E78A24162976D6689DE1D4DC31CC9FCE19E8A91AE464F4E703539321CC8E","5","_non-using\week1\dataset_v2\images\train\case_434.png","2635.89"
"D863E78A24162976D6689DE1D4DC31CC9FCE19E8A91AE464F4E703539321CC8E","5","_non-using\week4\dataset_3class\images\train\case_434.png","2635.89"
"D863E78A24162976D6689DE1D4DC31CC9FCE19E8A91AE464F4E703539321CC8E","5","_non-using\week4\inference_full_500\_temp_images\case_434.png","2635.89"
"651C8990CEEE4C102BD051C205FB7D191DE2EDFCDFDAAD0DB569B47548D6A00C","5","data\500 cases with annotation\case 435\case_435.png","2290.2"
"651C8990CEEE4C102BD051C205FB7D191DE2EDFCDFDAAD0DB569B47548D6A00C","5","_non-using\week1\dataset\images\val\case_435.png","2290.2"
"651C8990CEEE4C102BD051C205FB7D191DE2EDFCDFDAAD0DB569B47548D6A00C","5","_non-using\week1\dataset_v2\images\val\case_435.png","2290.2"
"651C8990CEEE4C102BD051C205FB7D191DE2EDFCDFDAAD0DB569B47548D6A00C","5","_non-using\week4\dataset_3class\images\val\case_435.png","2290.2"
"651C8990CEEE4C102BD051C205FB7D191DE2EDFCDFDAAD0DB569B47548D6A00C","5","_non-using\week4\inference_full_500\_temp_images\case_435.png","2290.2"
"B36870E49989DCFE2098C50E91202EBA6E493E315C6FF6AA30D60180D4E90E14","5","data\500 cases with annotation\case 436\case_436.png","2408.68"
"B36870E49989DCFE2098C50E91202EBA6E493E315C6FF6AA30D60180D4E90E14","5","_non-using\week1\dataset\images\train\case_436.png","2408.68"
"B36870E49989DCFE2098C50E91202EBA6E493E315C6FF6AA30D60180D4E90E14","5","_non-using\week1\dataset_v2\images\train\case_436.png","2408.68"
"B36870E49989DCFE2098C50E91202EBA6E493E315C6FF6AA30D60180D4E90E14","5","_non-using\week4\dataset_3class\images\train\case_436.png","2408.68"
"B36870E49989DCFE2098C50E91202EBA6E493E315C6FF6AA30D60180D4E90E14","5","_non-using\week4\inference_full_500\_temp_images\case_436.png","2408.68"
"AAEAA61C51F26CBF8C8EBE71A8EBA899029B4B9AC17E5F1F52171578B980E8D3","5","data\500 cases with annotation\case 437\case_437.png","2484.74"
"AAEAA61C51F26CBF8C8EBE71A8EBA899029B4B9AC17E5F1F52171578B980E8D3","5","_non-using\week1\dataset\images\train\case_437.png","2484.74"
"AAEAA61C51F26CBF8C8EBE71A8EBA899029B4B9AC17E5F1F52171578B980E8D3","5","_non-using\week1\dataset_v2\images\train\case_437.png","2484.74"
"AAEAA61C51F26CBF8C8EBE71A8EBA899029B4B9AC17E5F1F52171578B980E8D3","5","_non-using\week4\dataset_3class\images\train\case_437.png","2484.74"
"AAEAA61C51F26CBF8C8EBE71A8EBA899029B4B9AC17E5F1F52171578B980E8D3","5","_non-using\week4\inference_full_500\_temp_images\case_437.png","2484.74"
"03E6DBE2C90D4573FCE70014BD7F0CAA5F2CB5233341C5CAD579BCC1EA47A403","5","data\500 cases with annotation\case 438\case_438.png","2775.61"
"03E6DBE2C90D4573FCE70014BD7F0CAA5F2CB5233341C5CAD579BCC1EA47A403","5","_non-using\week1\dataset\images\train\case_438.png","2775.61"
"03E6DBE2C90D4573FCE70014BD7F0CAA5F2CB5233341C5CAD579BCC1EA47A403","5","_non-using\week1\dataset_v2\images\train\case_438.png","2775.61"
"03E6DBE2C90D4573FCE70014BD7F0CAA5F2CB5233341C5CAD579BCC1EA47A403","5","_non-using\week4\dataset_3class\images\train\case_438.png","2775.61"
"03E6DBE2C90D4573FCE70014BD7F0CAA5F2CB5233341C5CAD579BCC1EA47A403","5","_non-using\week4\inference_full_500\_temp_images\case_438.png","2775.61"
"4481CB1848161E70AC3A296EC8804DFD4D254D8FBF4774BF2CD68E6C2F3C7FD8","5","data\500 cases with annotation\case 439\case_439.png","2738.41"
"4481CB1848161E70AC3A296EC8804DFD4D254D8FBF4774BF2CD68E6C2F3C7FD8","5","_non-using\week1\dataset\images\val\case_439.png","2738.41"
"4481CB1848161E70AC3A296EC8804DFD4D254D8FBF4774BF2CD68E6C2F3C7FD8","5","_non-using\week1\dataset_v2\images\val\case_439.png","2738.41"
"4481CB1848161E70AC3A296EC8804DFD4D254D8FBF4774BF2CD68E6C2F3C7FD8","5","_non-using\week4\dataset_3class\images\val\case_439.png","2738.41"
"4481CB1848161E70AC3A296EC8804DFD4D254D8FBF4774BF2CD68E6C2F3C7FD8","5","_non-using\week4\inference_full_500\_temp_images\case_439.png","2738.41"
"61D073E9C88E9A1A7754C632D1FDA8500E9E45A03255F9B4487D002A1647577D","5","data\500 cases with annotation\case 44\case_44.png","2754.88"
"61D073E9C88E9A1A7754C632D1FDA8500E9E45A03255F9B4487D002A1647577D","5","_non-using\week1\dataset\images\train\case_44.png","2754.88"
"61D073E9C88E9A1A7754C632D1FDA8500E9E45A03255F9B4487D002A1647577D","5","_non-using\week1\dataset_v2\images\train\case_44.png","2754.88"
"61D073E9C88E9A1A7754C632D1FDA8500E9E45A03255F9B4487D002A1647577D","5","_non-using\week4\dataset_3class\images\train\case_44.png","2754.88"
"61D073E9C88E9A1A7754C632D1FDA8500E9E45A03255F9B4487D002A1647577D","5","_non-using\week4\inference_full_500\_temp_images\case_44.png","2754.88"
"1CC37CEDA4451D19E3BA80B7549D0B1E06674B4BCCC9B4A281DF00E6D2A7E07E","5","data\500 cases with annotation\case 440\case_440.png","2485.1"
"1CC37CEDA4451D19E3BA80B7549D0B1E06674B4BCCC9B4A281DF00E6D2A7E07E","5","_non-using\week1\dataset\images\val\case_440.png","2485.1"
"1CC37CEDA4451D19E3BA80B7549D0B1E06674B4BCCC9B4A281DF00E6D2A7E07E","5","_non-using\week1\dataset_v2\images\val\case_440.png","2485.1"
"1CC37CEDA4451D19E3BA80B7549D0B1E06674B4BCCC9B4A281DF00E6D2A7E07E","5","_non-using\week4\dataset_3class\images\val\case_440.png","2485.1"
"1CC37CEDA4451D19E3BA80B7549D0B1E06674B4BCCC9B4A281DF00E6D2A7E07E","5","_non-using\week4\inference_full_500\_temp_images\case_440.png","2485.1"
"B97B4DF0D0310168B727F68246457301DAD1E8DA0C01EC61A07F17ABCB933228","5","data\500 cases with annotation\case 441\case_441.png","2316.76"
"B97B4DF0D0310168B727F68246457301DAD1E8DA0C01EC61A07F17ABCB933228","5","_non-using\week1\dataset\images\train\case_441.png","2316.76"
"B97B4DF0D0310168B727F68246457301DAD1E8DA0C01EC61A07F17ABCB933228","5","_non-using\week1\dataset_v2\images\train\case_441.png","2316.76"
"B97B4DF0D0310168B727F68246457301DAD1E8DA0C01EC61A07F17ABCB933228","5","_non-using\week4\dataset_3class\images\train\case_441.png","2316.76"
"B97B4DF0D0310168B727F68246457301DAD1E8DA0C01EC61A07F17ABCB933228","5","_non-using\week4\inference_full_500\_temp_images\case_441.png","2316.76"
"2E3F24F4542CEB5981C10387133E791FCE4658749F9488927A2EF627BEE0C43D","5","data\500 cases with annotation\case 442\case_442.png","2462.12"
"2E3F24F4542CEB5981C10387133E791FCE4658749F9488927A2EF627BEE0C43D","5","_non-using\week1\dataset\images\train\case_442.png","2462.12"
"2E3F24F4542CEB5981C10387133E791FCE4658749F9488927A2EF627BEE0C43D","5","_non-using\week1\dataset_v2\images\train\case_442.png","2462.12"
"2E3F24F4542CEB5981C10387133E791FCE4658749F9488927A2EF627BEE0C43D","5","_non-using\week4\dataset_3class\images\train\case_442.png","2462.12"
"2E3F24F4542CEB5981C10387133E791FCE4658749F9488927A2EF627BEE0C43D","5","_non-using\week4\inference_full_500\_temp_images\case_442.png","2462.12"
"8A6B9963B267A1E41E015628F62F20A501E4E7B1A605F370FAB97210D71F62EF","5","data\500 cases with annotation\case 443\case_443.png","2431.62"
"8A6B9963B267A1E41E015628F62F20A501E4E7B1A605F370FAB97210D71F62EF","5","_non-using\week1\dataset\images\train\case_443.png","2431.62"
"8A6B9963B267A1E41E015628F62F20A501E4E7B1A605F370FAB97210D71F62EF","5","_non-using\week1\dataset_v2\images\train\case_443.png","2431.62"
"8A6B9963B267A1E41E015628F62F20A501E4E7B1A605F370FAB97210D71F62EF","5","_non-using\week4\dataset_3class\images\train\case_443.png","2431.62"
"8A6B9963B267A1E41E015628F62F20A501E4E7B1A605F370FAB97210D71F62EF","5","_non-using\week4\inference_full_500\_temp_images\case_443.png","2431.62"
"52A0FD16E013DB6AF360E551745BBE9903989A3EBA038A97CDD4F68CE819FE4F","5","data\500 cases with annotation\case 444\case_444.png","2206.23"
"52A0FD16E013DB6AF360E551745BBE9903989A3EBA038A97CDD4F68CE819FE4F","5","_non-using\week1\dataset\images\train\case_444.png","2206.23"
"52A0FD16E013DB6AF360E551745BBE9903989A3EBA038A97CDD4F68CE819FE4F","5","_non-using\week1\dataset_v2\images\train\case_444.png","2206.23"
"52A0FD16E013DB6AF360E551745BBE9903989A3EBA038A97CDD4F68CE819FE4F","5","_non-using\week4\dataset_3class\images\train\case_444.png","2206.23"
"52A0FD16E013DB6AF360E551745BBE9903989A3EBA038A97CDD4F68CE819FE4F","5","_non-using\week4\inference_full_500\_temp_images\case_444.png","2206.23"
"FBFFC7501E87A05E321C3E8C51D97B1A33F5A0C15D6ECDEEF1F72CA0E4ABA30E","5","data\500 cases with annotation\case 445\case_445.png","2627.7"
"FBFFC7501E87A05E321C3E8C51D97B1A33F5A0C15D6ECDEEF1F72CA0E4ABA30E","5","_non-using\week1\dataset\images\train\case_445.png","2627.7"
"FBFFC7501E87A05E321C3E8C51D97B1A33F5A0C15D6ECDEEF1F72CA0E4ABA30E","5","_non-using\week1\dataset_v2\images\train\case_445.png","2627.7"
"FBFFC7501E87A05E321C3E8C51D97B1A33F5A0C15D6ECDEEF1F72CA0E4ABA30E","5","_non-using\week4\dataset_3class\images\train\case_445.png","2627.7"
"FBFFC7501E87A05E321C3E8C51D97B1A33F5A0C15D6ECDEEF1F72CA0E4ABA30E","5","_non-using\week4\inference_full_500\_temp_images\case_445.png","2627.7"
"E4ABBA31BF5C1DD8FEEEA126F34677AB2C25D0F39E935985DE681D155D6AD9E6","5","data\500 cases with annotation\case 446\case_446.png","2565.61"
"E4ABBA31BF5C1DD8FEEEA126F34677AB2C25D0F39E935985DE681D155D6AD9E6","5","_non-using\week1\dataset\images\train\case_446.png","2565.61"
"E4ABBA31BF5C1DD8FEEEA126F34677AB2C25D0F39E935985DE681D155D6AD9E6","5","_non-using\week1\dataset_v2\images\train\case_446.png","2565.61"
"E4ABBA31BF5C1DD8FEEEA126F34677AB2C25D0F39E935985DE681D155D6AD9E6","5","_non-using\week4\dataset_3class\images\train\case_446.png","2565.61"
"E4ABBA31BF5C1DD8FEEEA126F34677AB2C25D0F39E935985DE681D155D6AD9E6","5","_non-using\week4\inference_full_500\_temp_images\case_446.png","2565.61"
"45A83157DCEAEEA8DDB74F106955D8D3D52BBD2B2976A583120E0964939F5CA0","5","data\500 cases with annotation\case 447\case_447.png","2842.02"
"45A83157DCEAEEA8DDB74F106955D8D3D52BBD2B2976A583120E0964939F5CA0","5","_non-using\week1\dataset\images\train\case_447.png","2842.02"
"45A83157DCEAEEA8DDB74F106955D8D3D52BBD2B2976A583120E0964939F5CA0","5","_non-using\week1\dataset_v2\images\train\case_447.png","2842.02"
"45A83157DCEAEEA8DDB74F106955D8D3D52BBD2B2976A583120E0964939F5CA0","5","_non-using\week4\dataset_3class\images\train\case_447.png","2842.02"
"45A83157DCEAEEA8DDB74F106955D8D3D52BBD2B2976A583120E0964939F5CA0","5","_non-using\week4\inference_full_500\_temp_images\case_447.png","2842.02"
"A211D59B7C5F34B5D9C0904AE5F26E46DB2B8458579C849CF7CDBD97EA53654F","5","data\500 cases with annotation\case 448\case_448.png","2661.79"
"A211D59B7C5F34B5D9C0904AE5F26E46DB2B8458579C849CF7CDBD97EA53654F","5","_non-using\week1\dataset\images\train\case_448.png","2661.79"
"A211D59B7C5F34B5D9C0904AE5F26E46DB2B8458579C849CF7CDBD97EA53654F","5","_non-using\week1\dataset_v2\images\train\case_448.png","2661.79"
"A211D59B7C5F34B5D9C0904AE5F26E46DB2B8458579C849CF7CDBD97EA53654F","5","_non-using\week4\dataset_3class\images\train\case_448.png","2661.79"
"A211D59B7C5F34B5D9C0904AE5F26E46DB2B8458579C849CF7CDBD97EA53654F","5","_non-using\week4\inference_full_500\_temp_images\case_448.png","2661.79"
"3836CE318E4C3C617F0649295312A7E4A116D2FE225FF24AC3A82FD50443E8C6","5","data\500 cases with annotation\case 449\case_449.png","2553.2"
"3836CE318E4C3C617F0649295312A7E4A116D2FE225FF24AC3A82FD50443E8C6","5","_non-using\week1\dataset\images\val\case_449.png","2553.2"
"3836CE318E4C3C617F0649295312A7E4A116D2FE225FF24AC3A82FD50443E8C6","5","_non-using\week1\dataset_v2\images\val\case_449.png","2553.2"
"3836CE318E4C3C617F0649295312A7E4A116D2FE225FF24AC3A82FD50443E8C6","5","_non-using\week4\dataset_3class\images\val\case_449.png","2553.2"
"3836CE318E4C3C617F0649295312A7E4A116D2FE225FF24AC3A82FD50443E8C6","5","_non-using\week4\inference_full_500\_temp_images\case_449.png","2553.2"
"39A4ACDC826CD38CAEB726F74C1CC4CCDBC2CD455C0BF6E8E398F97C621CCB04","5","data\500 cases with annotation\case 45\case_45.png","2565.28"
"39A4ACDC826CD38CAEB726F74C1CC4CCDBC2CD455C0BF6E8E398F97C621CCB04","5","_non-using\week1\dataset\images\train\case_45.png","2565.28"
"39A4ACDC826CD38CAEB726F74C1CC4CCDBC2CD455C0BF6E8E398F97C621CCB04","5","_non-using\week1\dataset_v2\images\train\case_45.png","2565.28"
"39A4ACDC826CD38CAEB726F74C1CC4CCDBC2CD455C0BF6E8E398F97C621CCB04","5","_non-using\week4\dataset_3class\images\train\case_45.png","2565.28"
"39A4ACDC826CD38CAEB726F74C1CC4CCDBC2CD455C0BF6E8E398F97C621CCB04","5","_non-using\week4\inference_full_500\_temp_images\case_45.png","2565.28"
"BDFC56F81DE9C224AE00A4DA11CA5E4D5F62A27F76393E038C678F98BEFA1217","5","data\500 cases with annotation\case 450\case_450.png","2548.17"
"BDFC56F81DE9C224AE00A4DA11CA5E4D5F62A27F76393E038C678F98BEFA1217","5","_non-using\week1\dataset\images\val\case_450.png","2548.17"
"BDFC56F81DE9C224AE00A4DA11CA5E4D5F62A27F76393E038C678F98BEFA1217","5","_non-using\week1\dataset_v2\images\val\case_450.png","2548.17"
"BDFC56F81DE9C224AE00A4DA11CA5E4D5F62A27F76393E038C678F98BEFA1217","5","_non-using\week4\dataset_3class\images\val\case_450.png","2548.17"
"BDFC56F81DE9C224AE00A4DA11CA5E4D5F62A27F76393E038C678F98BEFA1217","5","_non-using\week4\inference_full_500\_temp_images\case_450.png","2548.17"
"5183D43AE0D36BFE895811F98F3B21EC7F8DC0E4558E361442A63AB59F4F6512","5","data\500 cases with annotation\case 451\case_451.png","2724.71"
"5183D43AE0D36BFE895811F98F3B21EC7F8DC0E4558E361442A63AB59F4F6512","5","_non-using\week1\dataset\images\train\case_451.png","2724.71"
"5183D43AE0D36BFE895811F98F3B21EC7F8DC0E4558E361442A63AB59F4F6512","5","_non-using\week1\dataset_v2\images\train\case_451.png","2724.71"
"5183D43AE0D36BFE895811F98F3B21EC7F8DC0E4558E361442A63AB59F4F6512","5","_non-using\week4\dataset_3class\images\train\case_451.png","2724.71"
"5183D43AE0D36BFE895811F98F3B21EC7F8DC0E4558E361442A63AB59F4F6512","5","_non-using\week4\inference_full_500\_temp_images\case_451.png","2724.71"
"414CEBDAD505B0EEAF657B48071A6CA39939B22F4C376AAA5FC16CA942AD2A59","5","data\500 cases with annotation\case 452\case_452.png","2863.66"
"414CEBDAD505B0EEAF657B48071A6CA39939B22F4C376AAA5FC16CA942AD2A59","5","_non-using\week1\dataset\images\train\case_452.png","2863.66"
"414CEBDAD505B0EEAF657B48071A6CA39939B22F4C376AAA5FC16CA942AD2A59","5","_non-using\week1\dataset_v2\images\train\case_452.png","2863.66"
"414CEBDAD505B0EEAF657B48071A6CA39939B22F4C376AAA5FC16CA942AD2A59","5","_non-using\week4\dataset_3class\images\train\case_452.png","2863.66"
"414CEBDAD505B0EEAF657B48071A6CA39939B22F4C376AAA5FC16CA942AD2A59","5","_non-using\week4\inference_full_500\_temp_images\case_452.png","2863.66"
"9751FFB750F976AA4771BE87C93E2C1616D2FCFDAE81DB6E101EC6660DCFA0D1","5","data\500 cases with annotation\case 453\case_453.png","2934.94"
"9751FFB750F976AA4771BE87C93E2C1616D2FCFDAE81DB6E101EC6660DCFA0D1","5","_non-using\week1\dataset\images\train\case_453.png","2934.94"
"9751FFB750F976AA4771BE87C93E2C1616D2FCFDAE81DB6E101EC6660DCFA0D1","5","_non-using\week1\dataset_v2\images\train\case_453.png","2934.94"
"9751FFB750F976AA4771BE87C93E2C1616D2FCFDAE81DB6E101EC6660DCFA0D1","5","_non-using\week4\dataset_3class\images\train\case_453.png","2934.94"
"9751FFB750F976AA4771BE87C93E2C1616D2FCFDAE81DB6E101EC6660DCFA0D1","5","_non-using\week4\inference_full_500\_temp_images\case_453.png","2934.94"
"4C61BFA1FCB3B85A5E0270F936F58EE7728E86BE3D0F551FE7CD44C3855962A8","5","data\500 cases with annotation\case 454\case_454.png","2683.89"
"4C61BFA1FCB3B85A5E0270F936F58EE7728E86BE3D0F551FE7CD44C3855962A8","5","_non-using\week1\dataset\images\train\case_454.png","2683.89"
"4C61BFA1FCB3B85A5E0270F936F58EE7728E86BE3D0F551FE7CD44C3855962A8","5","_non-using\week1\dataset_v2\images\train\case_454.png","2683.89"
"4C61BFA1FCB3B85A5E0270F936F58EE7728E86BE3D0F551FE7CD44C3855962A8","5","_non-using\week4\dataset_3class\images\train\case_454.png","2683.89"
"4C61BFA1FCB3B85A5E0270F936F58EE7728E86BE3D0F551FE7CD44C3855962A8","5","_non-using\week4\inference_full_500\_temp_images\case_454.png","2683.89"
"37E7A120770BFB344971DF9F5E1B0DEC263D2E9575DF1E2B15AED98C2F3C9DEF","5","data\500 cases with annotation\case 455\case_455.png","2837.22"
"37E7A120770BFB344971DF9F5E1B0DEC263D2E9575DF1E2B15AED98C2F3C9DEF","5","_non-using\week1\dataset\images\val\case_455.png","2837.22"
"37E7A120770BFB344971DF9F5E1B0DEC263D2E9575DF1E2B15AED98C2F3C9DEF","5","_non-using\week1\dataset_v2\images\val\case_455.png","2837.22"
"37E7A120770BFB344971DF9F5E1B0DEC263D2E9575DF1E2B15AED98C2F3C9DEF","5","_non-using\week4\dataset_3class\images\val\case_455.png","2837.22"
"37E7A120770BFB344971DF9F5E1B0DEC263D2E9575DF1E2B15AED98C2F3C9DEF","5","_non-using\week4\inference_full_500\_temp_images\case_455.png","2837.22"
"9FA07ABB1342C4F8941B9EF81E4A113C5ED15C0F3197CD7BD2A18AC63729368C","5","data\500 cases with annotation\case 456\case_456.png","2495.25"
"9FA07ABB1342C4F8941B9EF81E4A113C5ED15C0F3197CD7BD2A18AC63729368C","5","_non-using\week1\dataset\images\train\case_456.png","2495.25"
"9FA07ABB1342C4F8941B9EF81E4A113C5ED15C0F3197CD7BD2A18AC63729368C","5","_non-using\week1\dataset_v2\images\train\case_456.png","2495.25"
"9FA07ABB1342C4F8941B9EF81E4A113C5ED15C0F3197CD7BD2A18AC63729368C","5","_non-using\week4\dataset_3class\images\train\case_456.png","2495.25"
"9FA07ABB1342C4F8941B9EF81E4A113C5ED15C0F3197CD7BD2A18AC63729368C","5","_non-using\week4\inference_full_500\_temp_images\case_456.png","2495.25"
"63C60C1B7B3266EA4843106360B0675587592171053A34CA1546AB7D593984DC","5","data\500 cases with annotation\case 457\case_457.png","2336.72"
"63C60C1B7B3266EA4843106360B0675587592171053A34CA1546AB7D593984DC","5","_non-using\week1\dataset\images\train\case_457.png","2336.72"
"63C60C1B7B3266EA4843106360B0675587592171053A34CA1546AB7D593984DC","5","_non-using\week1\dataset_v2\images\train\case_457.png","2336.72"
"63C60C1B7B3266EA4843106360B0675587592171053A34CA1546AB7D593984DC","5","_non-using\week4\dataset_3class\images\train\case_457.png","2336.72"
"63C60C1B7B3266EA4843106360B0675587592171053A34CA1546AB7D593984DC","5","_non-using\week4\inference_full_500\_temp_images\case_457.png","2336.72"
"22550F72D98FD9F2A10FB16F6DFBEB95F58FA6AD7D211A55C92C3BBB5CBC3381","5","data\500 cases with annotation\case 458\case_458.png","2545.09"
